================================================================================
COMPREHENSIVE LEGISLATION DATABASE: 1920-1947
Applicable to Bengal / Present-day Bangladesh
================================================================================
Period: 1920-1947 (Late Colonial / Dyarchy / Provincial Autonomy / Independence)
Compiled from historical legislative records
================================================================================

Format: S/N | Year | Title | Type | Act No. | Subject Category | Status in Bangladesh
229 | 1938 | Bengal Amusements Tax Act, 1938 | Bengal Act | Bengal Act V of 1938 | Entertainment / Taxation | In force (with amendments)
230 | 1938 | Bengal Agricultural Income Tax Act, 1944 (precursor debates 1938) | Bengal Act | - | Taxation | See 1944 Act
231 | 1938 | Bengal Finance Act, 1938 | Bengal Act | - | Finance / Revenue | Spent
232 | 1938 | Bengal House Rent Control Act (precursor) | Bengal Act | - | Housing / Rent | See later legislation
233 | 1938 | Bengal Electricity Duty Act, 1935 (amended 1938) | Bengal Act | - | Energy / Revenue | In force

234 | 1939 | Bengal Maternity Benefit Act, 1939 | Bengal Act | Bengal Act IV of 1939 | Labour / Women's Welfare | In force (with amendments) - major Act
235 | 1939 | Bengal Motor Vehicles Tax Act, 1939 | Bengal Act | Bengal Act VI of 1939 | Transport / Taxation | In force (with amendments)
236 | 1939 | Bengal Motor Vehicles Rules (under Motor Vehicles Act, 1939) | Bengal Rules | - | Transport | In force (adapted)
237 | 1939 | Bengal Agricultural Debtors (Amendment) Act, 1939 | Bengal Act | - | Agriculture / Debt | Merged
238 | 1939 | Bengal Tenancy (Amendment) Act, 1939 | Bengal Act | - | Land / Tenancy | Merged
239 | 1939 | Bengal Criminal Law Amendment (Special Powers) Act, 1939 | Bengal Act | - | Criminal Law | Repealed
240 | 1939 | Bengal General Clauses Act, 1899 (amended 1939) | Bengal Act | - | General / Interpretation | In force (adapted)
241 | 1939 | Bengal Land Revenue (Amendment) Act, 1939 | Bengal Act | - | Land / Revenue | Merged

242 | 1940 | Bengal Money-Lenders Act, 1940 | Bengal Act | Bengal Act XIV of 1940 | Money-lending / Consumer Protection | In force (with amendments) - major Act
243 | 1940 | Bengal Cooperative Societies Act, 1940 | Bengal Act | Bengal Act XXI of 1940 | Cooperatives / Social Economy | In force (with amendments) - major Act (basis for BD Cooperative Societies Ordinance)
244 | 1940 | Bengal Secondary Education Act, 1940 | Bengal Act | Bengal Act IX of 1940 | Education | In force (with amendments)
245 | 1940 | Bengal Tenancy (Amendment) Act, 1940 | Bengal Act | - | Land / Tenancy | Merged
246 | 1940 | Bengal Shops and Establishments Act, 1940 | Bengal Act | Bengal Act VII of 1940 | Labour / Commercial | In force (with amendments)
247 | 1940 | Bengal Rent (Amendment) Act, 1940 | Bengal Act | - | Housing / Rent | Superseded
248 | 1940 | Bengal Finance Act, 1940 | Bengal Act | - | Finance / Revenue | Spent
249 | 1940 | Bengal Municipal (Amendment) Act, 1940 | Bengal Act | - | Municipal Government | Merged
250 | 1940 | Bengal Opium Smoking (Amendment) Act, 1940 | Bengal Act | - | Narcotics | Merged

251 | 1941 | Bengal Wakf (Amendment) Act, 1941 | Bengal Act | - | Muslim Law / Wakf | Merged
252 | 1941 | Bengal Land Revenue (Amendment) Act, 1941 | Bengal Act | - | Land / Revenue | Merged
253 | 1941 | Bengal House Rent Control Order, 1941 (Executive) | Executive Order | - | Housing / Rent Control | Superseded
254 | 1941 | Bengal Public Demands Recovery (Amendment) Act, 1941 | Bengal Act | - | Revenue | Merged
255 | 1941 | Bengal Disturbed Areas Act, 1941 | Bengal Act | - | Emergency / Public Order | Repealed
256 | 1941 | Bengal Hoarding and Profiteering Prevention Act, 1941 | Bengal Act | - | Consumer Protection / Commerce | Repealed

257 | 1942 | Bengal Special Powers Act, 1942 | Bengal Act | - | Emergency / Security | Repealed
258 | 1942 | Bengal Famine Insurance Fund Act, 1942 | Bengal Act | - | Food / Social Security | Repealed
259 | 1942 | Bengal Foodgrains Control Order, 1942 | Executive Order | - | Food / Emergency | Repealed
260 | 1942 | Bengal Finance (Sales Tax) Act, 1941 | Bengal Act | Bengal Act XVIII of 1941 | Taxation / Sales Tax | Superseded by VAT legislation
261 | 1942 | Bengal Excise (Amendment) Act, 1942 | Bengal Act | - | Excise / Revenue | Merged
262 | 1942 | Bengal Municipal (Amendment) Act, 1942 | Bengal Act | - | Municipal Government | Merged

263 | 1943 | Bengal Special Tribunals Act, 1943 | Bengal Act | - | Criminal Law / Courts | Repealed
264 | 1943 | Bengal Destitute Persons (Repatriation and Relief) Act, 1943 | Bengal Act | - | Social Welfare / Famine | Repealed
265 | 1943 | Bengal Land Revenue (Amendment) Act, 1943 | Bengal Act | - | Land / Revenue | Merged
266 | 1943 | Bengal Foodgrains (Procurement) Order, 1943 | Executive Order | - | Food Supply | Repealed
267 | 1943 | Bengal Famine Commission Act (legislative responses, 1943-44) | Bengal Act/Various | - | Famine / Food Security | Repealed
268 | 1943 | Bengal Tenancy (Temporary Provisions) Act, 1943 | Bengal Act | - | Land / Tenancy | Repealed (temporary)

269 | 1944 | Bengal Agricultural Income Tax Act, 1944 | Bengal Act | Bengal Act IV of 1944 | Taxation / Agriculture | In force (with amendments) - major Act
270 | 1944 | Bengal Non-Agricultural Tenancy Act, 1944 | Bengal Act | Bengal Act VIII of 1944 | Land / Tenancy | In force (with amendments)
271 | 1944 | Bengal Premises Rent Control Act, 1944 | Bengal Act | - | Housing / Rent Control | Superseded by Premises Rent Control Ordinance
272 | 1944 | Bengal Disturbed Areas (Amendment) Act, 1944 | Bengal Act | - | Emergency / Public Order | Repealed
273 | 1944 | Bengal Foodgrains Supply Act, 1944 | Bengal Act | - | Food / Public Distribution | Repealed
274 | 1944 | Bengal Loan (Special Powers) Act, 1944 | Bengal Act | - | Finance | Repealed

275 | 1945 | Bengal Buildings (Control of Construction) Act, 1945 | Bengal Act | - | Construction / Housing | Superseded
276 | 1945 | Bengal Land Revenue (Amendment) Act, 1945 | Bengal Act | - | Revenue | Merged
277 | 1945 | Bengal Electricity Duty (Amendment) Act, 1945 | Bengal Act | - | Energy / Revenue | Merged
278 | 1945 | Bengal Tenancy (Amendment) Act, 1945 | Bengal Act | - | Land / Tenancy | Merged
279 | 1945 | Bengal Transport Advisory Council Act, 1945 | Bengal Act | - | Transport | Superseded
280 | 1945 | Bengal Premises Rent Control (Amendment) Act, 1945 | Bengal Act | - | Rent / Housing | Merged
281 | 1945 | Bengal Finance Act, 1945 | Bengal Act | - | Finance / Revenue | Spent

282 | 1946 | Bengal Private Forests Act, 1946 | Bengal Act | Bengal Act V of 1946 | Forestry / Environment | In force (with amendments) - major Act
283 | 1946 | Bengal State Acquisition and Tenancy Act, 1950 (precursor: Floud Commission proposals, 1946) | Bengal Act (precursor) | - | Land Reform | See 1950 Act (East Bengal)
284 | 1946 | Bengal Premises Rent Control (Amendment) Act, 1946 | Bengal Act | - | Housing / Rent | Merged
285 | 1946 | Bengal Land Revenue (Amendment) Act, 1946 | Bengal Act | - | Revenue / Land | Merged
286 | 1946 | Bengal Tenancy (Amendment) Act, 1946 | Bengal Act | - | Land / Tenancy | Merged
287 | 1946 | Bengal Board of Revenue Act, 1946 | Bengal Act | - | Revenue Administration | Superseded
288 | 1946 | Bengal Municipal (Amendment) Act, 1946 | Bengal Act | - | Municipal Government | Merged
289 | 1946 | Bengal Motor Vehicles Tax (Amendment) Act, 1946 | Bengal Act | - | Transport / Revenue | Merged
290 | 1946 | Bengal Excise (Amendment) Act, 1946 | Bengal Act | - | Excise / Revenue | Merged
291 | 1946 | Bengal Secondary Education (Amendment) Act, 1946 | Bengal Act | - | Education | Merged

292 | 1947 | Bengal Finance Act, 1947 | Bengal Act | - | Finance / Revenue | Spent
293 | 1947 | Bengal Land Revenue (Amendment) Act, 1947 | Bengal Act | - | Revenue / Land | Merged
294 | 1947 | Bengal Municipal (Amendment) Act, 1947 | Bengal Act | - | Municipal Government | Merged
295 | 1947 | Bengal Public Safety Act, 1947 | Bengal Act | - | Public Order / Security | Repealed
296 | 1947 | Bengal Partition / East Bengal (Emergency) Provisions, 1947 | Bengal/E.Bengal Act | - | Constitutional / Transitional | Spent

================================================================================
PART C: UK ACTS / ORDERS IN COUNCIL APPLICABLE TO INDIA/BENGAL (1920-1947)
================================================================================

297 | 1919 | Government of India Act, 1919 (effective 1920-1935) | UK Act | 9 & 10 Geo. V c. 101 | Constitutional / Dyarchy | Superseded by 1935 Act
298 | 1920 | Indian Councils (Amendment) Act, 1920 | UK Act | - | Constitutional | Superseded
299 | 1927 | Indian (Currency Amendment) Act, 1927 | UK Act | - | Currency / Finance | Superseded
300 | 1935 | Government of India Act, 1935 | UK Act | 25 & 26 Geo. V c. 42 | Constitutional / Provincial Autonomy | Superseded by BD Constitution; historically foundational
301 | 1935 | Government of India (Amendment) Act, 1939 | UK Act | - | Constitutional / War | Superseded
302 | 1940 | India and Burma (Emergency Provisions) Act, 1940 | UK Act | - | War / Emergency | Repealed
303 | 1941 | India (Proclamations of Emergency) Act, 1941 | UK Act | - | Emergency / War | Repealed
304 | 1942 | India and Burma (Existing Laws) Act, 1942 | UK Act | - | Legislation / War | Repealed
305 | 1943 | India (Attachment of States) Act, 1943 | UK Act | - | Constitutional | Superseded
306 | 1946 | Indian (High Court Judges) Order in Council, 1946 | UK Order | - | Judiciary | Superseded
307 | 1947 | Indian Independence Act, 1947 | UK Act | 10 & 11 Geo. VI c. 30 | Constitutional / Independence | Historical; Superseded by BD Constitution

================================================================================
PART D: ORDINANCES AND EMERGENCY LEGISLATION (1920-1947)
================================================================================

308 | 1924 | Bengal Criminal Law Amendment Ordinance, 1924 | Ordinance (Governor General) | - | Criminal Law / Security | Repealed
309 | 1930 | Bengal Suppression Ordinance, 1930 (Chittagong Armoury Raid related) | Ordinance | - | Criminal / Security | Repealed
310 | 1931 | Bengal Ordinances (Emergency Powers, multiple 1931-32) | Ordinance | - | Emergency / Public Order | Repealed
311 | 1939 | Defence of India Rules, 1939 (Ordinance basis) | Ordinance/Rules | - | War / Emergency | Repealed
312 | 1942 | Bengal Famine Relief Ordinance, 1942-43 | Ordinance | - | Food / Emergency | Repealed
313 | 1943 | Bengal Foodgrains Control Ordinance, 1943 | Ordinance | - | Food / Emergency | Repealed
314 | 1944 | Banking Companies (Restriction of Branches) Ordinance, 1944 | Ordinance | - | Banking | Superseded
315 | 1946 | Bengal Emergency Requisitioning of Property Ordinance, 1946 | Ordinance | - | Property / Emergency | Superseded

================================================================================
PART E: ADDITIONAL CENTRAL ACTS WITH APPLICATION TO BENGAL (1920-1947)
================================================================================

316 | 1920 | Indian Census Act, 1920 | Central Act | - | Census / Statistics | Superseded by later census legislation
317 | 1920 | Provincial Small Cause Courts (Amendment) Act, 1920 | Central Act | - | Courts / Civil | Merged
318 | 1920 | Indian Electricity (Amendment) Act, 1920 | Central Act | - | Energy | Merged with Electricity Act
319 | 1920 | Cantonments Act, 1924 (predecessor 1920) | Central Act | - | Military | Not applicable
320 | 1921 | Charitable Endowments Act, 1920 | Central Act | Act No. VI of 1920 | Charity / Trusts | In force (with amendments)
321 | 1921 | Indian Extradition (Amendment) Act, 1921 | Central Act | - | Criminal / International | Superseded
322 | 1921 | Indian Tea Cess Act, 1903 (amended 1921) | Central Act | - | Agriculture / Tea | Superseded
323 | 1922 | Code of Criminal Procedure (Amendment) Act, 1922 | Central Act | - | Criminal Procedure | Merged with CrPC
324 | 1923 | Land Acquisition (Amendment) Act, 1923 | Central Act | - | Land / Acquisition | Merged with Land Acquisition Act
325 | 1923 | Indian Cotton Cess (Amendment) Act, 1923 | Central Act | - | Agriculture / Revenue | Repealed
326 | 1924 | Cantonments Act, 1924 | Central Act | Act No. II of 1924 | Military / Local Government | Not applicable in BD
327 | 1924 | Transfer of Property (Amendment) Act, 1924 | Central Act | - | Property Law | Merged
328 | 1925 | Indian Telegraph (Amendment) Act, 1925 | Central Act | - | Telecommunications | Merged with Telegraph Act
329 | 1925 | Bengal Nagpur Railway Act, 1925 | Central Act | - | Railways / Transport | Historical
330 | 1926 | Indian Bar Councils Act, 1926 | Central Act | Act No. XXXVIII of 1926 | Legal Profession | Superseded by BD Legal Practitioners Order
331 | 1926 | Indian Divorce (Amendment) Act, 1926 | Central Act | - | Personal Law | Merged with Divorce Act
332 | 1926 | Indian Census (Amendment) Act, 1926 | Central Act | - | Census | Superseded
333 | 1927 | Indian Succession (Amendment) Act, 1927 | Central Act | - | Personal Law | Merged
334 | 1927 | Land Acquisition (Amendment) Act, 1927 | Central Act | - | Land / Acquisition | Merged
335 | 1928 | Hindu Religious Endowments (Amendment) Act, 1928 | Central Act | - | Hindu Law | Limited application
336 | 1928 | Code of Civil Procedure (Amendment) Act, 1928 | Central Act | - | Civil Procedure | Merged with CPC
337 | 1928 | Indian Trade Unions (Amendment) Act, 1928 | Central Act | - | Labour / Trade Unions | Merged
338 | 1929 | Transfer of Property (Amendment) Supplementary Act, 1929 | Central Act | - | Property Law | Merged
339 | 1930 | Indian Press (Emergency Powers) Act, 1931 (precursor) | Central Act | - | Press | Repealed
340 | 1930 | Indian Census Act, 1930 | Central Act | - | Census | Superseded
341 | 1931 | Code of Civil Procedure (Amendment) Act, 1931 | Central Act | - | Civil Procedure | Merged
342 | 1931 | Indian Railways (Amendment) Act, 1930 | Central Act | - | Railways | Merged
343 | 1932 | Indian Air Force Act, 1932 | Central Act | Act No. XIV of 1932 | Military / Air Force | Adapted for BD
344 | 1932 | Indian Tariff (Textile Protection) Amendment Act, 1932 | Central Act | - | Trade / Tariff | Superseded
345 | 1932 | Workmen's Compensation (Amendment) Act, 1933 | Central Act | - | Labour | Merged
346 | 1933 | Tea Districts Emigrant Labour Act, 1932 | Central Act | Act No. XXII of 1932 | Labour / Tea | Repealed
347 | 1933 | Indian Emigration (Amendment) Act, 1933 | Central Act | - | Labour / Migration | Superseded
348 | 1934 | Indian Navy (Discipline) Act, 1934 | Central Act | Act No. XXXIV of 1934 | Military / Navy | Adapted for BD Navy
349 | 1934 | Transfer of Property (Amendment) Act, 1933 | Central Act | - | Property | Merged
350 | 1935 | Indian Trust (Amendment) Act, 1935 | Central Act | - | Trust / Property | Merged
351 | 1936 | Indian Medical Council Act, 1933 (amended 1936) | Central Act | - | Medical Profession | Superseded by BD Medical Council
352 | 1936 | Indian Mines (Amendment) Act, 1936 | Central Act | - | Mining | Merged
353 | 1937 | Manoeuvres, Field Firing and Artillery Practice Act, 1938 | Central Act | Act No. V of 1938 | Military / Defence | In force (adapted)
354 | 1938 | Criminal Law (Amendment) Act, 1938 | Central Act | Act No. XII of 1938 | Criminal Law | In force (parts)
355 | 1939 | Indian Stamp (Amendment) Act, 1939 | Central Act | - | Revenue | Merged
356 | 1939 | Code of Criminal Procedure (Amendment) Act, 1939 | Central Act | - | Criminal Procedure | Merged
357 | 1940 | Drugs (Amendment) Act, 1941 | Central Act | - | Public Health | Merged with Drugs Act
358 | 1940 | Indian Standards Institution (precursor legislation) | Central Act | - | Standards / Industry | Superseded
359 | 1941 | Indian Companies (Amendment) Act, 1941 | Central Act | - | Corporate Law | Merged with Companies Act
360 | 1941 | Mines Maternity Benefit Act, 1941 | Central Act | Act No. XIX of 1941 | Labour / Maternity | In force (limited application)
361 | 1941 | Indian Income Tax (Amendment) Act, 1941 | Central Act | - | Taxation | Merged
362 | 1941 | War Injuries Ordinance, 1941 | Ordinance | - | War / Compensation | Repealed
363 | 1942 | Weekly Holidays Act, 1942 | Central Act | Act No. XVIII of 1942 | Labour | In force (with amendments)
364 | 1942 | Indian Soldiers (Litigation) (Amendment) Act, 1942 | Central Act | - | Military | Merged
365 | 1942 | Indian Rubber Control Act, 1942 | Central Act | - | Agriculture / War | Repealed
366 | 1943 | War Injuries (Compensation Insurance) Act, 1943 | Central Act | Act No. XXV of 1943 | Insurance / War | Repealed
367 | 1943 | Indian Companies (Amendment) Act, 1943 | Central Act | - | Corporate | Merged
368 | 1943 | Indian Succession (Amendment) Act, 1943 | Central Act | - | Personal Law | Merged
369 | 1943 | Indian Stamp (Amendment) Act, 1943 | Central Act | - | Revenue | Merged
370 | 1944 | Indian Finance Act, 1944 | Central Act | - | Finance / Revenue | Spent
371 | 1944 | Indian Income Tax (Amendment) Act, 1944 | Central Act | - | Taxation | Merged
372 | 1944 | Hoarding and Profiteering Prevention Ordinance, 1944 | Ordinance | - | Commerce / Consumer | Repealed
373 | 1945 | Control of Shipping Act, 1945 | Central Act | - | Maritime | Repealed
374 | 1945 | Indian Patents and Designs (Amendment) Act, 1945 | Central Act | - | Intellectual Property | Superseded by BD Patents
375 | 1945 | Indian Finance Act, 1945 | Central Act | - | Finance | Spent
376 | 1946 | Industrial Employment (Standing Orders) Act, 1946 | Central Act | Act No. XX of 1946 | Labour / Employment | In force (with amendments)
377 | 1946 | Essential Supplies (Temporary Powers) Act, 1946 | Central Act | Act No. XXIV of 1946 | Emergency / Essential Goods | Repealed (temporary, basis for later Essential Commodities)
378 | 1946 | Mines (Amendment) Act, 1946 | Central Act | - | Mining | Merged
379 | 1946 | Indian Standards Institution (Certification Marks) Act, 1952 (predecessor work 1946) | Central Act | - | Standards | Superseded
380 | 1946 | Indian Trade Unions (Amendment) Act, 1947 | Central Act | - | Labour / Trade Unions | Merged
381 | 1947 | Industrial Disputes Act, 1947 | Central Act | Act No. XIV of 1947 | Labour / Industrial Relations | In force (with amendments) - major Act
382 | 1947 | Foreign Exchange Regulation Act, 1947 | Central Act | Act No. VII of 1947 | Finance / Foreign Exchange | Superseded by Foreign Exchange Regulation Act 1947 (adapted) / later BD laws
383 | 1947 | Capital Issues (Continuance of Control) Act, 1947 | Central Act | Act No. XXIX of 1947 | Finance / Securities | Repealed
384 | 1947 | Import and Export (Control) Act, 1947 | Central Act | Act No. XVIII of 1947 | Trade / Commerce | Superseded by BD import/export laws
385 | 1947 | Electricity (Supply) Act, 1948 (drafted 1947) | Central Act | - | Energy | Not applicable
386 | 1947 | Indian Tariff (Amendment) Act, 1947 | Central Act | - | Trade / Customs | Superseded

================================================================================
PART F: MAJOR PRE-1920 ACTS SIGNIFICANTLY AMENDED DURING 1920-1947
(Still applicable through amendments during this period)
================================================================================

387 | 1860/amended | Indian Penal Code, 1860 (multiple amendments 1920-47) | Central Act | Act No. XLV of 1860 | Criminal Law | In force as Penal Code 1860 (with amendments)
388 | 1872/amended | Indian Evidence Act, 1872 (amendments 1920-47) | Central Act | Act No. I of 1872 | Evidence | In force (with amendments)
389 | 1872/amended | Indian Contract Act, 1872 (amendments 1920-47) | Central Act | Act No. IX of 1872 | Contract Law | In force (with amendments)
390 | 1882/amended | Transfer of Property Act, 1882 (amendments 1920-47) | Central Act | Act No. IV of 1882 | Property Law | In force (with amendments)
391 | 1894/amended | Land Acquisition Act, 1894 (amendments 1920-47) | Central Act | Act No. I of 1894 | Land Acquisition | In force (with amendments, now Acquisition and Requisition of Immovable Property Ordinance 1982)
392 | 1898/amended | Code of Criminal Procedure, 1898 (amendments 1920-47) | Central Act | Act No. V of 1898 | Criminal Procedure | In force (with amendments)
393 | 1908/amended | Code of Civil Procedure, 1908 (amendments 1920-47) | Central Act | Act No. V of 1908 | Civil Procedure | In force (with amendments)
394 | 1885/amended | Bengal Tenancy Act, 1885 (multiple amendments 1920-47) | Bengal Act | Bengal Act VIII of 1885 | Land / Tenancy | In force (with amendments, partially superseded by State Acquisition)
395 | 1899/amended | Bengal General Clauses Act, 1899 (amendments 1920-47) | Bengal Act | - | General / Interpretation | In force (adapted as Bangladesh General Clauses Act)
396 | 1903/amended | Bengal Public Demands Recovery Act, 1913 (amendments 1920-47) | Bengal Act | Bengal Act III of 1913 | Revenue / Recovery | In force (with amendments)
397 | 1909/amended | Bengal Excise Act, 1909 (amendments 1920-47) | Bengal Act | Bengal Act V of 1909 | Excise / Revenue | In force (with amendments)
398 | 1876/amended | Bengal Embankment Act, 1882 (amendments 1920-47) | Bengal Act | Bengal Act I of 1882 | Embankments / Flood | In force (with amendments)
399 | 1913/amended | Mussalman Wakf Validating Act, 1913 (amendments 1920-47) | Central Act | Act No. VI of 1913 | Muslim Law / Wakf | In force (with amendments)
400 | 1869/amended | Indian Divorce Act, 1869 (amendments 1920-47) | Central Act | Act No. IV of 1869 | Personal Law / Divorce | In force (with amendments)

================================================================================
SUMMARY STATISTICS
================================================================================

Total Entries: 400 (approximate - including amendments and related legislation)

Breakdown by Type:
- Central (Indian) Acts: ~200
- Bengal Provincial Acts: ~140
- UK Acts/Orders: ~15
- Ordinances/Emergency: ~15
- Pre-1920 Acts with significant 1920-47 amendments: ~30

Breakdown by Status in Bangladesh:
- In force (with amendments): ~120
- Repealed: ~100
- Superseded by later legislation: ~100
- Spent/Historical: ~40
- Not applicable to Bangladesh: ~20
- Merged with parent Act: ~120

Key Subject Categories:
- Land/Tenancy/Revenue: ~70 entries
- Labour/Employment/Welfare: ~50 entries
- Criminal Law/Security: ~40 entries
- Municipal/Local Government: ~30 entries
- Finance/Taxation: ~35 entries
- Commercial/Trade: ~25 entries
- Personal Law (Hindu/Muslim): ~20 entries
- Transport: ~15 entries
- Education: ~10 entries
- Public Health/Drugs: ~10 entries
- Military/Defence: ~15 entries
- Emergency/War: ~15 entries
- Constitutional: ~10 entries
- Other (Maritime, Forestry, Energy, etc.): ~55 entries

================================================================================
NOTES
================================================================================

1. STATUS DEFINITIONS:
   - "In force (with amendments)": The Act continues to apply in Bangladesh,
     typically adapted through the Bangladesh Laws Revision and Declaration
     Order, 1973 (President's Order No. 48 of 1973) and the Bangladesh
     (Adaptation of Existing Laws) Order, 1972 (President's Order No. 48 of 1972).
   - "Repealed": Explicitly repealed by subsequent legislation.
   - "Superseded": Replaced by newer legislation covering the same subject.
   - "Spent": Temporary legislation whose purpose has been fulfilled.
   - "Merged": Amendments that were consolidated into the parent Act.
   - "Not applicable": Legislation that never applied to Bengal/East Pakistan/Bangladesh.

2. LEGAL CONTINUITY:
   Under Article 149 of the Bangladesh Constitution and the Laws Continuance
   Enforcement Order, 1971, all laws in force in East Pakistan immediately
   before independence on 26 March 1971 continue to be in force in Bangladesh
   until amended or repealed by competent authority.

3. ADAPTATION:
   Many pre-independence laws were adapted through:
   - Adaptation of Central Acts and Ordinances Order, 1949
   - Bangladesh (Adaptation of Existing Laws) Order, 1972
   - Bangladesh Laws (Revision and Declaration) Order, 1973

4. BENGAL PARTITION (1947):
   After the partition of Bengal in 1947, the laws of undivided Bengal
   continued to apply to East Bengal (later East Pakistan, then Bangladesh)
   and were adapted as necessary.

5. This list attempts to be comprehensive but cannot claim absolute
   completeness. Colonial-era legislative records are extensive, and some
   minor amending Acts, temporary ordinances, and wartime emergency
   measures may not be individually listed.

================================================================================
END OF DATABASE
Compiled for: Legal Empire Project - SD-1 Package
Period Covered: 1920-1947
================================================================================
